Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
13-Jan-2022,EQ,"26,888.00","26,950.00","26,360.00","26,715.50","26,874.90","26,855.30","26,641.82","32,048.00","22,531.00",32020,"853,070,987.95",10988
12-Jan-2022,EQ,"27,120.00","27,283.70","26,583.00","27,038.55","26,750.00","26,715.50","26,772.62","32,048.00","22,531.00",41881,"1,121,264,207.80",14710
11-Jan-2022,EQ,"27,000.50","27,220.00","26,800.00","26,945.05","26,998.20","27,038.55","27,051.78","32,048.00","22,531.00",26722,"722,877,549.00",9332
10-Jan-2022,EQ,"27,000.00","27,236.95","26,820.05","27,046.25","27,000.50","26,945.05","26,946.37","32,048.00","22,531.00",21424,"577,298,951.90",8398
07-Jan-2022,EQ,"26,658.65","27,266.25","26,572.55","26,528.05","27,029.90","27,046.25","26,928.17","32,048.00","22,531.00",32658,"879,420,186.50",10250
06-Jan-2022,EQ,"27,000.00","27,167.10","26,250.65","27,214.65","26,509.00","26,528.05","26,600.64","32,048.00","22,531.00",25411,"675,948,843.35",8952
05-Jan-2022,EQ,"26,902.00","27,300.00","26,850.20","26,954.10","27,154.50","27,214.65","27,150.48","32,048.00","22,531.00",17262,"468,671,610.55",6519
04-Jan-2022,EQ,"27,247.40","27,335.55","26,658.50","27,247.40","26,950.00","26,954.10","26,920.63","32,048.00","22,531.00",26215,"705,724,438.80",11005
03-Jan-2022,EQ,"27,000.00","27,349.85","26,890.00","26,987.45","27,265.00","27,247.40","27,123.12","32,048.00","22,531.00",19537,"529,904,463.50",6494
31-Dec-2021,EQ,"26,450.40","27,323.85","26,450.40","26,413.50","26,980.00","26,987.45","27,000.31","32,048.00","22,531.00",28883,"779,849,991.85",8554
30-Dec-2021,EQ,"26,600.00","26,844.95","26,100.00","26,615.35","26,449.00","26,413.50","26,572.78","32,048.00","22,531.00",26096,"693,443,355.65",7875
29-Dec-2021,EQ,"26,624.00","26,745.15","26,460.10","26,716.80","26,550.00","26,615.35","26,634.47","32,048.00","22,531.00",25992,"692,283,160.90",6915
28-Dec-2021,EQ,"26,382.00","26,750.30","26,328.45","26,295.20","26,701.00","26,716.80","26,606.37","32,048.00","22,531.00",18855,"501,663,134.25",5340
27-Dec-2021,EQ,"26,160.20","26,450.00","25,910.25","26,310.95","26,379.95","26,295.20","26,260.45","32,048.00","22,531.00",7736,"203,150,857.05",3390
24-Dec-2021,EQ,"26,450.00","26,510.00","25,929.85","26,332.75","26,267.00","26,310.95","26,243.48","32,048.00","22,531.00",16055,"421,339,094.30",5186
23-Dec-2021,EQ,"26,250.20","26,390.00","25,912.10","26,197.25","26,350.05","26,332.75","26,196.58","32,048.00","22,531.00",29456,"771,646,392.65",8518
22-Dec-2021,EQ,"25,842.60","26,268.60","25,677.05","25,837.45","26,208.00","26,197.25","26,125.42","32,048.00","22,531.00",16341,"426,915,457.90",7643
